"In_sample","theta","alpha","lambda","rho","mae","rmse"
1,8,0,1,0.994045593888381,0.0812386511367845,0.109306754811826
1,8,0,1,0.990750707704202,0.106247797061973,0.137659960296685
1,4,0,0.138949549437314,0.995166286863438,0.0734038258622871,0.097919278191466
1,4,0,0.138949549437314,0.991878559237076,0.0858116443873646,0.126770327964025
1,4,0,0.138949549437314,0.994620216407494,0.0786383032766519,0.104213491126888
1,4,0,0.138949549437314,0.996451046835575,0.0620290623159544,0.0836552723096831
1,4,0,0.138949549437314,0.998014235692437,0.0462746472291797,0.0626824727550096
1,4,0,0.138949549437314,0.986650276744154,0.131755429335667,0.169437155638022
1,4,0,0.138949549437314,0.992871818578258,0.0817826125172912,0.118511672296139
1,4,0,0.138949549437314,0.99476110739372,0.0785574303662493,0.101927053211087
1,6,0,0.0517947467923121,0.996061173872917,0.0714913247418658,0.0893772984580818
1,6,0,0.0517947467923121,0.997868981229561,0.0497024656363003,0.0651375081109346
1,6,0,0.0517947467923121,0.961452223139246,0.213396241255933,0.285940832430318
1,6,0,0.0517947467923121,0.976511367393888,0.157299698116959,0.215175848485368
1,6,0,0.0517947467923121,0.942768939697671,0.272645137387196,0.349202986948122
1,6,0,0.0517947467923121,0.999333828570032,0.028615651988798,0.0364596119988897
1,6,0,0.0517947467923121,0.991971556734099,0.0962323566465372,0.127494786591881
1,6,0,0.0517947467923121,0.980337586926811,0.137423093067678,0.198648283807636
1,8,0,0.610540229658533,0.99833653730425,0.0418093323748623,0.0578145859569155
1,8,0,0.610540229658533,0.99739748604392,0.0601750835074959,0.0717401343314662
1,8,0,0.610540229658533,0.989872465065638,0.114076727197344,0.143896221928665
1,8,0,0.610540229658533,0.996039262379566,0.0705029645491775,0.0887683608151618
1,8,0,0.610540229658533,0.996944199342538,0.0615330319458015,0.078001421414525
1,8,0,0.610540229658533,0.997317429824385,0.0533795117888974,0.0731463129077234
1,8,0,0.610540229658533,0.998319907402033,0.0412594907534546,0.0577720117033063
1,8,0,0.610540229658533,0.971703687161878,0.179548507172923,0.242156416873712
1,8,0,0.0193069772888325,0.994784526796552,0.0697634735654071,0.101606596401445
1,8,0,0.0193069772888325,0.993024021568299,0.0889886040772431,0.11954022991121
1,8,0,0.0193069772888325,0.97565754864744,0.148159354408402,0.218806325971502
1,8,0,0.0193069772888325,0.992754971214168,0.0934148089688747,0.118856238272919
1,8,0,0.0193069772888325,0.9943331610913,0.0746233628980312,0.10662390087036
1,8,0,0.0193069772888325,0.995156966411807,0.0784811144548391,0.0981089444687839
1,8,0,0.0193069772888325,0.996794476948694,0.0631614711071568,0.07959042115375
1,8,0,0.0193069772888325,0.994015536812736,0.0717509771033452,0.108742084933528
1,8,0,0.138949549437314,0.997574845823818,0.0533270257651595,0.0690904338486213
1,8,0,0.138949549437314,0.996956745559194,0.0577545497858134,0.0776591514634728
1,8,0,0.138949549437314,0.942621694242035,0.138561058370902,0.335665384923835
1,8,0,0.138949549437314,0.99633430102015,0.0678008467632368,0.0858402561425871
1,8,0,0.138949549437314,0.996287412651154,0.0656661872543191,0.0856648033676961
1,8,0,0.138949549437314,0.986334289055016,0.122006007247423,0.164356296339153
1,8,0,0.138949549437314,0.996603667096532,0.0597575233786525,0.0816404301533137
1,8,0,0.138949549437314,0.993321797319278,0.0761362834010974,0.114831205891039
1,8,0,0.372759372031494,0.9888651071723,0.111446880194908,0.148328069791987
1,8,0,0.372759372031494,0.990765243007293,0.101050660678403,0.13487052276946
1,8,0,0.372759372031494,0.99598420494411,0.0651708646409811,0.089591212206069
1,8,0,0.372759372031494,0.982396314177693,0.13278171720599,0.190752822650279
1,8,0,0.372759372031494,0.997533004473039,0.0535531950987602,0.069660819894789
1,8,0,0.372759372031494,0.994975963343142,0.0693191222667917,0.099574338770208
1,8,0,0.372759372031494,0.995405234275306,0.0730675280515978,0.0959735083184884
1,8,0,0.372759372031494,0.978244560882104,0.140951822319403,0.209291197897997
1,8,0,0.227584592607479,0.994934161698601,0.0678500252942846,0.100359844214225
1,8,0,0.227584592607479,0.986788148539328,0.11973172549052,0.164780251200892
1,8,0,0.227584592607479,0.993407057129765,0.0829995166062438,0.114003655984033
1,8,0,0.227584592607479,0.996510125604089,0.0589783673267303,0.0843217369726
1,8,0,0.227584592607479,0.994172118208418,0.0768937106105406,0.107950588402123
1,8,0,0.227584592607479,0.999160421249391,0.0328609616670914,0.040747742366843
1,8,0,0.227584592607479,0.994342017475648,0.0842062984647247,0.108420162549624
1,8,0,0.227584592607479,0.961341772237086,0.189303806677672,0.278534288760497
1,8,0,0.227584592607479,0.994217916658638,0.0791927243781738,0.106860449273803
1,8,0,0.227584592607479,0.997934564740537,0.0482945075237601,0.0640822016063571
1,8,0,0.227584592607479,0.990995724691813,0.108345778962695,0.133164876552224
1,8,0,0.227584592607479,0.995906666483149,0.0731377165755051,0.0898421761586245
1,8,0,0.227584592607479,0.974679975101501,0.157463684131865,0.231394026731889
1,8,0,0.227584592607479,0.9826076996077,0.136382160077004,0.187391378792428
1,8,0,0.227584592607479,0.996063695193464,0.0613475780134015,0.088231516120927
1,8,0,0.227584592607479,0.993200107483953,0.0708864577214433,0.118051725484367
1,6,0.025,0.0316227766016838,0.975026411041004,0.159912604292887,0.230924614615568
1,6,0.025,0.0316227766016838,0.994895794518853,0.0724184973308244,0.100362185878821
1,6,0.025,0.0316227766016838,0.998423542963116,0.0446037274892691,0.0563064331274872
0,8,0,0.00719685673001152,1,0.0853007416242207,0.0875743770333916
0,8,0,0.00719685673001152,1,0.215831973471843,0.30018190983065
0,8,0,0.00719685673001152,1,0.0477857930492732,0.0483785967099413
0,8,0,0.00719685673001152,1,0.124632736286833,0.125069412555991
0,8,0,0.00719685673001152,1,0.050183048890858,0.0558120445758475
0,8,0,0.00719685673001152,1,0.168830428189615,0.193032654788268
0,8,0,0.00719685673001152,1,0.0565573689448316,0.0781046766508974
0,8,0,0.00719685673001152,1,0.062168748712829,0.0806465950611822
0,6,0,0.372759372031494,1,0.101490005800076,0.115814438691588
0,6,0,0.372759372031494,1,0.0843640633853243,0.106330778498609
0,6,0,0.372759372031494,1,0.0947094150513731,0.102839130392229
0,6,0,0.372759372031494,1,0.0846158498386606,0.0861533606280349
0,6,0,0.372759372031494,1,0.19013134787485,0.199704237092746
0,6,0,0.372759372031494,1,0.076601681439022,0.0888834194789548
0,6,0,0.372759372031494,1,0.083757312598116,0.0854668821172089
0,6,0,0.372759372031494,1,0.172613673724215,0.219870634873451
0,8,0,0.0517947467923121,1,0.0739365290904201,0.0742079295944169
0,8,0,0.0517947467923121,1,0.0119196143002973,0.0140092655180467
0,8,0,0.0517947467923121,1,0.070532958715811,0.0800545168104807
0,8,0,0.0517947467923121,1,0.0322533556857926,0.0324990580134716
0,8,0,0.0517947467923121,1,0.252196704300834,0.277042836201557
0,8,0,0.0517947467923121,1,0.0309497606341933,0.0328295096911316
0,8,0,0.0517947467923121,1,0.0377104689327566,0.0378585536932876
0,8,0,0.0517947467923121,1,0.0409480006304478,0.0451710533801793
0,8,0,1,1,0.0154488423324288,0.0188399610323309
0,8,0,1,1,0.124835938702898,0.133161071016177
0,8,0,1,1,0.0745362335290335,0.0752456629151577
0,8,0,1,1,0.0921805532869069,0.102938826272686
0,8,0,1,1,0.457361610638425,0.476991675566265
0,8,0,1,1,0.16898283187146,0.236784742199273
0,8,0,1,1,0.0848664518312487,0.0874856970297378
0,8,0,1,1,0.0726705045114122,0.0906009230030655
0,8,0,0.372759372031494,1,0.10637249431732,0.119015993792677
0,8,0,0.372759372031494,1,0.0845133403033455,0.107629419021755
0,8,0,0.372759372031494,1,0.0164393091215952,0.0181928493536988
0,8,0,0.372759372031494,1,0.0178450372578124,0.0180694305217439
0,8,0,0.372759372031494,1,0.0303706467314742,0.0342681572064817
0,8,0,0.372759372031494,1,0.0867907076642834,0.119654770907443
0,8,0,0.372759372031494,1,0.0537872962443031,0.0592489918692482
0,8,0,0.372759372031494,1,0.109224603251448,0.110324938236149
0,8,0,0.0848342898244071,1,0.038310073711101,0.0488946179235661
0,8,0,0.0848342898244071,1,0.0677987875069034,0.0925581346173867
0,8,0,0.0848342898244071,1,0.0506894086107256,0.0540261162933134
0,8,0,0.0848342898244071,1,0.0789800271166184,0.0838411580324199
0,8,0,0.0848342898244071,1,0.014370522499346,0.0189832370345439
0,8,0,0.0848342898244071,1,0.122894824135658,0.12336337558281
0,8,0,0.0848342898244071,1,0.0450742306891768,0.0495213412884939
0,8,0,0.0848342898244071,1,0.0317015605393495,0.0430953817151763
0,8,0.025,0.0517947467923121,1,0.286982277030441,0.301094324100298
0,8,0.025,0.0517947467923121,1,0.029958640617086,0.0316473057472314
0,8,0.025,0.0517947467923121,1,0.0238793981844042,0.0240834655196337
0,8,0.025,0.0517947467923121,1,0.11125633818649,0.156543896302311
0,8,0.025,0.0517947467923121,1,0.138709879881616,0.140222336592945
0,8,0.025,0.0517947467923121,1,0.159307270470595,0.162560716698791
0,8,0.025,0.0517947467923121,1,0.0717333566513272,0.0723728859534188
0,8,0.025,0.0517947467923121,1,0.0168326375522213,0.0177746411941675
0,8,0,0.0848342898244071,1,0.269103906910111,0.325171754492477
0,8,0,0.0848342898244071,1,0.120083130146639,0.128413541657817
0,8,0,0.0848342898244071,1,0.0940509306199918,0.124478552681911
0,8,0,0.0848342898244071,1,0.240482480618675,0.325444699289838
0,8,0,0.0848342898244071,1,0.0196782478064567,0.0214441782327368
0,8,0,0.0848342898244071,1,0.058817775188006,0.0747867979991826
0,8,0,0.0848342898244071,1,0.135161590052797,0.149730355932169
0,8,0,0.0848342898244071,1,0.0397104661342024,0.0524114466138415
0,8,0.025,0.0316227766016838,1,0.0318338035589945,0.0366414188661033
0,8,0.025,0.0316227766016838,1,0.0749429076360076,0.0753552602182324
0,8,0.025,0.0316227766016838,1,0.202949679553249,0.203026487713189
0,8,0.025,0.0316227766016838,1,0.142064538808446,0.142223697299802
0,8,0.025,0.0316227766016838,1,0.173017636478917,0.19381072103352
0,8,0.025,0.0316227766016838,1,0.0704238521179,0.0960431423135275
0,8,0.025,0.0316227766016838,1,0.138722571005163,0.167245761811268
0,8,0.025,0.0316227766016838,1,0.0801442392845646,0.0839940840026713
0,8,0,1,1,0.111913772735248,0.125619576458309
0,8,0,1,1,0.109415971240464,0.119156168942978
0,8,0,1,1,0.0159307469703621,0.0175074244922539
0,8,0,1,1,0.108873760000418,0.122617809727769
0,8,0,1,1,0.0987446930419511,0.139114201550412
0,8,0,1,1,0.121293061752987,0.122998774424837
0,8,0,1,1,0.147030277348781,0.14710607899965
0,8,0,1,1,0.0580056472127482,0.072016467650148
0,4,0,0.138949549437314,1,0.0513299598845702,0.0665931530366394
0,4,0,0.138949549437314,1,0.116647192634014,0.121742184214066
0,4,0,0.138949549437314,1,0.0723854598175487,0.0757413426206546
0,4,0,0.138949549437314,1,0.158556582654378,0.191503450605107
0,4,0,0.138949549437314,1,0.106206284340028,0.124587342141901
0,4,0,0.138949549437314,1,0.126597857742546,0.165677116299792
0,4,0,0.138949549437314,1,0.070117186242963,0.0822926639165151
0,4,0,0.138949549437314,1,0.0658770827327513,0.0885047548210725
0,6,0,0.0517947467923121,1,0.126254455761526,0.134216399983611
0,6,0,0.0517947467923121,1,0.0799663795785165,0.103119361734398
0,6,0,0.0517947467923121,1,0.0700622801346103,0.0700953660683422
0,6,0,0.0517947467923121,1,0.374156625170932,0.490568752794748
0,6,0,0.0517947467923121,1,0.229525801669598,0.253490164296948
0,6,0,0.0517947467923121,1,0.0269727046665125,0.0311039630365753
0,6,0,0.0517947467923121,1,0.0614673035886913,0.0698151049400657
0,6,0,0.0517947467923121,1,0.0777975133997276,0.0986683961118059
0,8,0,0.610540229658533,1,0.074667993353098,0.0799213671299778
0,8,0,0.610540229658533,1,0.0552685659209605,0.0654714757717449
0,8,0,0.610540229658533,1,0.114133254574275,0.122996237659372
0,8,0,0.610540229658533,1,0.102988634869923,0.115552088134953
0,8,0,0.610540229658533,1,0.0533225660157924,0.0535965952669823
0,8,0,0.610540229658533,1,0.0878977255279883,0.0891475362793436
0,8,0,0.610540229658533,1,0.0261404455640003,0.0316950512826481
0,8,0,0.610540229658533,1,0.353614342967194,0.370677439874476
0,8,0,0.0193069772888325,1,0.0461246229634198,0.0489812884935112
0,8,0,0.0193069772888325,1,0.0885332525676692,0.0893568760300271
0,8,0,0.0193069772888325,1,0.112030090794664,0.112092482169211
0,8,0,0.0193069772888325,1,0.0400657682873072,0.042388604281101
0,8,0,0.0193069772888325,1,0.107667168155246,0.112424763584854
0,8,0,0.0193069772888325,1,0.0805829386860737,0.0933744127922327
0,8,0,0.0193069772888325,1,0.0045862188601441,0.00614704636290903
0,8,0,0.0193069772888325,1,0.075653296093314,0.0847725482798465
0,8,0,0.138949549437314,1,0.0733894524563524,0.0871634061492272
0,8,0,0.138949549437314,1,0.0962508364394672,0.101381324803151
0,8,0,0.138949549437314,1,0.028124158584684,0.0282422725856982
0,8,0,0.138949549437314,1,0.0476740751612167,0.0538312184454756
0,8,0,0.138949549437314,1,0.0866096623288395,0.108189986661984
0,8,0,0.138949549437314,1,0.136784081538194,0.154545495755052
0,8,0,0.138949549437314,1,0.0444051834307544,0.0467099959722353
0,8,0,0.138949549437314,1,0.0802584751740749,0.0961962184360407
0,8,0,0.372759372031494,1,0.0236401640130734,0.0278529230956104
0,8,0,0.372759372031494,1,0.0608424013046711,0.0666681320765249
0,8,0,0.372759372031494,1,0.0737029962841124,0.0975616158314788
0,8,0,0.372759372031494,1,0.154066542837556,0.159729195611296
0,8,0,0.372759372031494,1,0.0132163607979508,0.0179315003371068
0,8,0,0.372759372031494,1,0.0242183003778851,0.0242410932970075
0,8,0,0.372759372031494,1,0.114897010172607,0.114955755082417
0,8,0,0.372759372031494,1,0.170913141442743,0.206542718201719
0,8,0,0.227584592607479,1,0.0657723041637274,0.0657816160931569
0,8,0,0.227584592607479,1,0.173690783634273,0.233837530025228
0,8,0,0.227584592607479,1,0.062597740605822,0.0716774739475577
0,8,0,0.227584592607479,1,0.0499701109906386,0.058305944429774
0,8,0,0.227584592607479,1,0.0247775599004653,0.0281001487254527
0,8,0,0.227584592607479,1,0.0351051201618116,0.0492224313820169
0,8,0,0.227584592607479,1,0.142468938298555,0.143184644200353
0,8,0,0.227584592607479,1,0.107289595692436,0.110174079948186
0,8,0,0.227584592607479,1,0.104076548977992,0.104097436984936
0,8,0,0.227584592607479,1,0.0839327424935258,0.105643706496669
0,8,0,0.227584592607479,1,0.0770926956715501,0.0782954768471023
0,8,0,0.227584592607479,1,0.0866756979657761,0.121774813320947
0,8,0,0.227584592607479,1,0.122672290952608,0.123788722889333
0,8,0,0.227584592607479,1,0.083197646669346,0.0980619900429771
0,8,0,0.227584592607479,1,0.0540767581512906,0.0557033477721747
0,8,0,0.227584592607479,1,0.0512279153079794,0.065823961560882
0,6,0.025,0.0316227766016838,1,0.106597469116581,0.107818315130466
0,6,0.025,0.0316227766016838,1,0.0569908444565096,0.0781798202112566
0,6,0.025,0.0316227766016838,1,0.0595564364891984,0.0604466633747962
