"In_sample","theta","alpha","lambda","rho","mae","rmse"
0,3,0.125,0.00163789370695406,1,0.130105881557205,0.130116050588248
0,3,0.125,0.00163789370695406,1,0.0368407769742465,0.0385023071048832
0,3,0.125,0.00163789370695406,-1,0.222422283596536,0.22445877759776
0,3,0.125,0.00163789370695406,1,0.234424643138298,0.280388561014511
0,3,0.125,0.00163789370695406,1,0.0512641098079544,0.0531255923141956
0,3,0.125,0.00163789370695406,1,0.0976413922122799,0.106165738212966
0,6,0.125,0.00439397056076079,1,0.293723075877814,0.298156869015352
0,6,0.125,0.00439397056076079,1,0.13262713079366,0.140562177904818
0,6,0.125,0.00439397056076079,1,0.124545875725708,0.129355928689341
0,6,0.125,0.00439397056076079,1,0.0799310144895842,0.102720163191825
0,6,0.125,0.00439397056076079,1,0.1402358710454,0.15777497512772
