"In_sample","theta","alpha","lambda","rho","mae","rmse"
0,8,0.025,0.000999999999999999,1,0.117554014399195,0.127814521628871
0,8,0.025,0.000999999999999999,1,0.0795730438379755,0.105640398798713
0,4,0.025,0.00439397056076079,1,0.0522332277326379,0.0599341913235472
0,4,0.025,0.00439397056076079,1,0.19076006112761,0.26445750646592
0,4,0.025,0.00439397056076079,1,0.104433537039151,0.109852573805579
0,4,0.025,0.00439397056076079,1,0.067208894595806,0.0857119648640799
0,4,0.025,0.00439397056076079,1,0.149726841052059,0.153311072140916
0,4,0.025,0.00439397056076079,1,0.164735097965524,0.203381603784952
0,4,0.025,0.00439397056076079,1,0.264461167476579,0.278390578586785
0,4,0.025,0.00439397056076079,1,0.383418539081885,0.391032814484527
0,8,0.025,0.000999999999999999,1,0.358038005942888,0.362482026117007
0,8,0.025,0.000999999999999999,1,0.120521946884287,0.152648265861021
0,8,0.025,0.000999999999999999,1,0.115695798599447,0.127842179875123
0,8,0.025,0.000999999999999999,1,0.0653260372505464,0.0801043254428845
0,8,0.025,0.000999999999999999,1,0.252312589520855,0.262069056460353
0,8,0.025,0.000999999999999999,1,0.115815833978086,0.116823574891382
0,8,0.025,0.000999999999999999,1,0.142940588325882,0.149369228747077
0,8,0.025,0.000999999999999999,1,0.131067057125217,0.141059022190704
0,8,0,0.000999999999999999,1,0.464600738592826,0.557807469868117
0,8,0,0.000999999999999999,1,0.248444459030177,0.25956295588927
0,8,0,0.000999999999999999,1,0.141409248636147,0.172059607134035
0,8,0,0.000999999999999999,1,0.209216394996261,0.213626473769748
0,8,0,0.000999999999999999,1,0.0639837902050997,0.0644385805291238
0,8,0,0.000999999999999999,1,0.155782953486726,0.17074169270765
0,8,0,0.000999999999999999,1,0.53490768150398,0.542717669742951
0,8,0,0.000999999999999999,1,0.103017003769595,0.103752258321294
0,6,0,0.000999999999999999,1,0.142189151491123,0.171443205724884
0,6,0,0.000999999999999999,1,0.0666425784539871,0.0680501350325648
0,6,0,0.000999999999999999,1,0.0268993316388809,0.0315148943613832
0,6,0,0.000999999999999999,1,0.076645677351903,0.0933017580820498
0,6,0,0.000999999999999999,1,0.125311138767842,0.129089776158008
0,6,0,0.000999999999999999,1,0.0727161556332256,0.0857554574308861
0,6,0,0.000999999999999999,1,0.032659262126192,0.0336555888853299
0,6,0,0.000999999999999999,1,0.115312359409786,0.115552550661887
0,8,0,0.0117876863479359,1,0.13631120000135,0.142640233609895
0,8,0,0.0117876863479359,1,0.14825218764487,0.200995968744899
0,8,0,0.0117876863479359,1,0.173484360169103,0.213751999194762
0,8,0,0.0117876863479359,1,0.120407263918777,0.120892737077015
0,8,0,0.0117876863479359,1,0.0454609372861826,0.0575279572341585
0,8,0,0.0117876863479359,1,0.132860019720513,0.13658649850705
0,8,0,0.0117876863479359,1,0.110374666007947,0.116776652287221
0,8,0,0.0117876863479359,1,0.0251045795061843,0.0353197461926182
0,8,0.025,0.000999999999999999,1,0.240832097716634,0.265267545631358
0,8,0.025,0.000999999999999999,1,0.156067632502289,0.158171078326504
0,8,0.025,0.000999999999999999,1,0.0610373914362664,0.0731827900630244
0,8,0.025,0.000999999999999999,1,0.0479440298478372,0.0536606775208296
0,8,0.025,0.000999999999999999,1,0.163521045497622,0.229368058290589
0,8,0.025,0.000999999999999999,1,0.263012074327455,0.266607118362769
0,8,0.025,0.000999999999999999,1,0.250368935671984,0.254699319473935
0,8,0.025,0.000999999999999999,1,0.0686994470090925,0.0954687259606211
0,8,0,0.00268269579527972,1,0.222010292068759,0.276373544637916
