"time","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81"
26,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00478200096488096,0,-0.10265869864069,0,-0.0876062471093915,0,0,0,0,0,0,0,0,2.27970408284685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0492204447210029,0,-0.105388185886351,-0.0289446344480352,0,-0.0156131268285351,0,0,0,0,-0.0818802436299043,-0.0397371782513595,0,0,0,-0.0281823485170058,0,0,-0.0527709991759174,0,0,0,0,-0.0618810194211833,0,0,0,0
26,0,0,0,0,0,-0.558435811001993,0,0,0,0,0,0,0,0,0,-0.426854588190414,0,0,0,0,-0.0208369390920631,-0.000102828488872332,0,0,0,0,0,1.82828579623471,0,0,-0.579175740481786,0,0,0,0,-0.081166431812821,-0.573832479912196,-0.0407771361430453,0,0,0,-0.279977701073415,0,0,0,0,0,0,0,-0.130779160135864,0,0,-0.128482387879692,0,0,0,0,0,0,0,0,-0.0409318606673385,0,0,0,0,0,0,-0.287222373842687,0,0,0,0,-0.58329801390155,0,0,0,0,0,0,0
26,-0.827000861576563,0,0,0,0,0,-0.7993206411232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.344244234707489,-0.0176036123045718,0,1.4157544166545,0,0,0,0,-0.213478430508541,0,0,0,0,0,0,0,0,-0.835259898057163,0,0,0,0,0,0,0,0,0,0,0,-0.694710454435804,0,0,0,0,0,-0.403908765212012,0,0,-0.802308290137997,0,0,0,0,0,-0.13366877061797,-0.0319411954886119,0,0,0,-0.0185790577342508,0,0,-0.724987083107724,0,0,0
26,0,0,0,0,0,0,0,0,0,0,0,0,-0.279835774138744,0,0,0,0,0,0,0,0,0,0,-0.294730955177749,0,0,0,0,0,2.30882063775132,0,0,0,0,0,0,0,-0.15586135630499,0,0,0,0,0,0,-0.000707508428836572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117723645217971,0,0,0,0,0,0,0,0,-0.147269363377937,0,0,0,-0.339725391459499
26,0,0,0,0,0,0,0,0,0,-0.0740462036027445,0,0,0,0,0,0,0,0,-0.374272142831309,0,0,0,0,0,0,0,-0.235996350480202,0,0,0,2.9953618253802,0,0,0,-0.662631887168717,-0.0169374151917669,0,-0.245099170841935,0,0,0,0,0,0,0,-0.0228013696841324,0,-0.661225797963316,0,0,0,0,0,0,0,-0.180988619549853,0,0,-0.144358573765469,0,0,0,0,-0.161267314085776,0,0,0,0,0,0,0,0,-0.249233927254122,-0.283289050845475,0,0,0,0,0,0,0
26,0,0,-0.0375491956275027,0,-0.392589289141874,0,0,0,0,0,0,0,0,-0.0922682149327327,0,0,-0.204642368882751,0,0,-0.233791412592532,0,0,0,0,0,0,0,0,0,0,0,2.38114546961246,0,0,0,0,0,0,0,-0.0110070329978093,0,0,-0.124700806223287,0,0,0,-0.0785067559621483,0,0,0,-0.448265526908546,0,0,0,0,0,0,-0.143162306318417,0,0,0,0,-0.443158417426125,0,0,0,0,0,0,0,0,0,0,-0.142502233213347,0,0,0,0,0,0,0
26,0,-0.505944882104307,0,0,0,0,0,0,0,0,0,-0.762181008021382,-0.659222581244789,0,0,0,0,0,0,-0.0592451831919963,0,0,0,0,0,0,0,0,0,0,0,0,1.60935492574512,0,0,0,0,-0.550406218076767,-0.402042681058237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,-0.130108226809183,0,0,-0.00431896358720312,0,0,-0.0389601921618615,0,0,0,-0.0198060710521725,0,0,-0.0297309510847655,0,0,-0.0684639725169722,0,-0.129674209580259,0,-0.133307072692199,0,0,0,0,0,0,0,0,0,0,0,0,2.07173783454825,0,0,0,0,-0.0770352683376707,-0.113735162391076,-0.114067608110831,0,0,0,0,0,-0.00949709710988999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0681713660249193,0,-0.0935903282570715,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,-0.588334001402843,0,0,0,-0.232596916398613,0,-0.470548160455129,0,0,0,0,0,-0.717147267278009,0,0,-0.591327112152676,-0.00290564082010821,-0.789555961186875,0,0,0,0,0,0,0,0,2.04782089943439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.593295605917747,0,0,-0.563112291944528,-0.216896898768055,0,0,-0.319488112972127,0,0,0,0,-0.0903832096851199,0,-0.552009993097471,0,0,0,0,0,0,0,0,0,0,-0.18674370973321,0,0,0
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.428514245378338,0,-0.159914048554935,0,0,0,0,0,0,0,0,-0.283582069581785,0,2.31959725414927,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0860927103660767,0,0,0,-0.117925109272369,0,0,0,0,0,0,0,-0.411547084057492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.227902021570196,0,-0.358693411515597,0,0,1.75129640856518,-0.362907671618101,0,0,0,0,0,0,0,0,-0.0590708146732915,0,-0.218334616460969,0,-0.213791877010132,0,0,0,0,-0.149035144543548,0,0,0,0,-0.1292269586028,0,0,0,0,0,0,-0.0739391013435647,0,0,0,-0.356079083069813,0,-0.183522475196422,0,0,-0.00343974860029331,0,0,0,0
26,-0.661052220934599,0,0,0,-0.563296713222367,-0.474222802819346,-0.645952250712946,0,0,0,0,0,0,0,0,0,0,0,-0.388570615893527,0,0,-0.361841556538999,0,0,0,0,0,0,0,0,-0.737061525965937,0,0,0,0,0,0,1.25926820738684,0,0,0,0,0,0,0,-0.74797869722168,0,0,0,0,-0.434496966944369,0,0,0,0,0,0,0,0,0,0,0,0,-0.145398471656861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113465433380062
26,0,0,-0.167724808654954,0,0,0,0,0,0,0,0,-0.068688627105626,0,-0.133691423254538,0,0,0,0,0,-0.155048469710698,0,0,0,0,-0.0214259537262468,-0.224356897868786,0,0,0,0,0,0,0,0,0,0,0,0,2.13221296449635,0,0,-0.246671720902006,0,0,0,0,0,0,0,0,0,-0.204381987257311,0,0,0,0,0,0,0,0,0,0,-0.0761864553136011,-0.0183832477905654,0,0,0,0,-0.0612767078861058,0,0,0,0,-0.0128264307969104,0,0,0,0,0,0,-0.105318767136411
26,0,0,0,0,0,-1.58719280747229e-25,-1.43056214546708e-25,-1.33943665455098e-25,0,0,0,0,0,0,-2.79756493585692e-25,0,0,-2.05626253597046e-25,-1.66079136951135e-25,0,0,0,0,-3.40281105233749e-28,0,0,0,0,0,0,-2.21736552674051e-25,0,0,-5.82374345506129e-26,0,0,0,0,0,5.06868333107672,0,0,-1.72971504539362e-26,0,0,0,-1.77918834085741e-25,0,0,0,0,0,-4.21202236670914e-26,0,0,0,0,0,0,0,0,-5.84383688802587e-26,0,-1.59332390309296e-25,0,0,0,0,0,0,0,0,0,0,0,0,-2.97665233929179e-25,0,0,0,-4.36439390679954e-27
26,0,0,0,0,0,-0.179266610917892,0,0,0,0,0,0,0,-0.151568463104226,0,0,-0.260961371446369,0,-0.104640877584164,0,0,0,-0.0505578268847929,0,0,0,0,0,0,0,0,0,0,-0.283468360977201,0,0,-0.391859389940026,0,0,0,1.58233018402442,-0.113320925006164,0,0,0,-0.339119920839051,0,0,0,0,0,0,0,0,0,0,-0.0208257463093766,0,0,0,0,0,0,0,0,0,0,-0.142341352143852,0,0,0,0,0,0,0,0,0,-0.103332380378998,0,0,-0.264878861767985
26,-0.165324922811553,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1837115779596,0,0,0,-0.153790261244509,-0.232142730752927,0,0,0,0,0,-0.0617214078222887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0699456090311964,2.03205763730539,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.152700681956695,0,0,-0.0629764038107059,0,0,-0.198999126930391,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0505289462424276,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0,-0.180064385011302,0,0,0,-0.286531652302632,0,0,0,0,-0.168808722435417,0,-0.208606231032353,0,0,0,0,-0.153442107715609,0,0,0,0,0,0,0,0,0,0,-0.27763591451811,0,-0.0702440752490842,0,0,-0.120781486540928,3.05333054377742,0,0,0,-0.171383964047074,-0.275172217040738,0,0,0,0,0,0,0,-0.203366409553534,0,0,0,0,0,0,0,0,0,-0.170177932892382,-0.233949321223022,0,0,0,-0.153472138187728,0,0,0,0,0,0,0,0,-0.250751134667954,0
26,0,0,0,0,-0.297861397874194,0,0,0,0,0,-0.762304204818697,0,0,-0.627120974687984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1875134867288,-0.435309610204764,0,0,0,1.84961885872498,0,0,0,0,-1.01958011923695,0,0,0,0,0,0,0,-1.09978467713755,0,0,-0.968838648615616,0,0,0,0,-1.31272071722094,0,-0.700538444615148,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,-9.06474289971554e-14,0,0,0,0,-2.19070485080102e-14,0,-4.13316977896087e-14,0,0,0,0,0,-7.11148907008155e-14,-7.34276735066529e-14,0,0,0,0,0,0,0,0,0,0,-3.61596551743524e-14,0,-2.7097277938759e-14,0,0,0,0,0,0,-1.75970620253482e-14,0,-2.57572013011633e-14,0,0,0,0,0,-8.60665575585213e-14,0,3.64198934651567,0,0,0,0,-9.34324606122283e-14,0,-4.92736124952567e-14,0,0,0,0,0,0,-8.3997310038663e-15,0,0,0,-2.45786666813608e-14,0,-2.95300989147355e-14,0,-1.07054436948041e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0,0,-0.0751044171766117,0,0,-0.0287484294490175,-0.330388680155136,0,0,0,-0.140002713918361,0,0,0,0,0,0,0,0,0,-0.0405182753351101,0,-0.434314654259487,0,0,0,0,0,0,0,0,0,0,0,-0.366470471284911,0,0,2.32683558342777,-0.240143480067043,-0.0504714345080461,0,0,0,0,-0.431471571660165,0,0,0,0,0,0,0,0,-0.123801252778854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2734078262845,0,-0.00953604044993956
26,0,-0.485132909708806,0,0,0,-0.210593953671915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.327991142829712,0,-0.605031496404976,0,0,0,0,0,0,-0.623230720840373,0,-0.15052473675209,0,0,0,-0.886238377012353,2.60115606129037,0,-0.308932293763904,0,0,0,0,0,-0.662443146958072,-0.887724034491848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.514535996836244,0,0,0,0,0,0,-0.994563407924644,-1.03370757728407
26,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00747200635578613,0,0,-0.109596193647199,0,0,-0.0787777071788031,0,-0.0158097511974409,0,0,0,0,0,-0.104048210757028,0,0,0,0,0,0,-0.188402057456424,0,0,0,0,-0.206790472349757,0,0,0,0,-0.0579979872539936,-0.026531254214961,0,3.14087929799439,0,0,0,0,0,0,0,0,0,0,-0.135593657797396,-0.185811057184075,-0.00782912863008841,0,0,0,0,0,0,0,0,0,0,0,-0.163117291396683,0,0,-0.129014123369273,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0,0,-0.547297029024932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.516640427229789,0,0,0,0,-0.0249549414157681,0,0,-0.216139032834922,0,0,-0.423557603275857,0,0,-0.225765099301023,0,0,2.15820963800423,0,0,0,0,-0.153587932974108,-0.381337509885274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.303957233090443,0,0,-0.325349948954575,-0.177064280447265,0,0,0,0,0,0,-0.114439863560566
26,0,0,0,-0.141981754931118,0,0,-0.351245301525349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0405771491507687,0,0,0,0,0,0,0,0,0,0,0,0,2.2981139197697,0,0,0,0,-0.0372298796557272,0,0,0,0,-0.348142636830114,0,0,0,0,-0.23620066710924,-0.257620185929167,0,-0.330684695735603,-0.437582872031091,-0.329959326454465,0,0,0,0,0,0,0,0,0,0,0
26,0,0,0,0,-0.152930608820984,0,-0.0638500539701113,0,0,-0.201484863155803,0,0,-0.127826404676338,-0.164267254736202,0,0,0,0,-0.0112517986778,-0.204910259165321,0,0,0,0,0,0,-0.0112821809337178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.136909631381999,-0.106971447296888,0,0,0,2.98214793058434,0,0,0,-0.0853864391208092,0,-0.127655841630504,0,-0.0252129569289299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.166764576653953,0,0,0,0
26,-0.0163930920759518,0,0,0,0,0,-0.294158075207773,0,0,0,0,0,0,-0.0202292286996723,0,0,0,0,0,0,0,0,0,0,0,0,-0.0617114097004755,0,0,0,0,0,0,0,0,0,-0.177786825275102,-0.0410306486519521,0,0,0,0,0,-0.0531750421897539,0,0,-0.121078983418582,-0.13637489281058,0,0,0,1.76520035925874,0,0,-0.00403836019646284,-0.161798576057605,0,0,-0.376547132058405,0,0,0,0,-0.00698932702275683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,0,0,0,-0.240073562335363,-0.174853896659369,0,0,-0.309606795678111,0,0,0,0,0,0,0,-0.348003708352004,0,0,0,0,0,0,0,0,-0.0548266156843828,0,0,0,-0.106403173256205,0,0,0,0,-0.16567576483853,0,0,0,0,0,0,0,-0.0222353971313972,0,0,0,0,0,-0.249256911571103,0,0,0,2.24264037618398,0,0,0,0,0,0,0,-0.168533436636852,-0.472534946943829,0,0,-0.209296010841968,0,0,0,0,0,0,0,-0.0465103297392679,0,0,-0.425413421803245,0,-0.137891937982317,0,0,0
26,0,0,0,0,0,0,-0.731000207204776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0242849686897802,0,0,0,0,0,0,0,0,0,0,0,0,-0.652830904148303,0,0,0,0,0,0,0,0,0,-0.637676261256522,0,0,0.0317877035141563,0,0,0,0,0,0,0,0,0,-0.412180467383571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,-0.233508629409996,0,0,0,-0.240045768906262,0,0,0,0,0,-0.170949217591511,0,0,0,-0.0899231181847235,-0.103114764976742,-0.00595882404114416,0,0,0,-0.251325022421433,0,-0.00122453596213101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.332367685288737,-0.146733648290911,0,-0.253847172498706,-0.0144143681622795,0,-0.147536181586434,0,-0.081974090868577,0,-0.0797252378436852,0,2.87785740269866,-0.249826885881098,0,0,-0.212212737845696,0,0,0,0,0,0,-0.308669479678171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,-8.05055509494062e-10,0,0,-1.77773157409091e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.59704368135822e-09,0,0,0,0,-2.07851098439055e-09,0,0,0,0,0,0,0,0,-4.03494411428922e-10,0,0,0,-3.41895072415042e-09,0,0,-2.30219219229179e-09,0,0,-5.28181442753532e-09,0,0,-4.15023552838822e-09,0,0,0,0,0,0,4.53194834943909,-3.62883636013714e-09,0,0,0,0,0,0,0,-8.79376806807801e-10,-1.62799504248486e-09,-4.67728123220699e-09,0,0,0,-1.72286874504372e-09,0,0,-1.31303627598719e-09,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,-0.0192065562457777,0,0,0,0,0,0,0,0,-0.0155078300316345,0,0,0,0,0,-0.0244744841260746,0,0,0,0,-0.0621562105988495,0,-0.0309288975493859,-0.0688174135879999,-0.0027850492468308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72072840869823,0,0,0,-0.072813365145935,-0.0710113054889883,0,0,0,0,-0.0476523064860776,-0.0676020378999336,0,0,0,0,0,0,0,0,0,0,0,0,0
26,-0.261994310299983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15875668683365,0,-0.0764473860805061,0,0,0,0,0,0,0,0,-0.053647920704452,0,0,0,0,0,0,0,0,0,0,-0.0677919380331775,0,-0.123812598143884,0,-0.459880684449867,-0.167208215582694,-0.0889414161162928,0,0,0,0,0,0,0,0,0,0,-0.412081936567893,1.87360500359208,0,0,-0.301291944364855,0,0,0,0,0,0,0,-0.233739841771157,-0.161256309397743,0,0,0,0,-0.109661819555226,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.782818914663329,0,0,0,0,0,0,0,-0.398507521870488,-0.819528784666457,0,0,-0.014175678033565,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.640207149924908,0,0,0,-0.720245374729406,0,0,-0.525889054186859,0,0,0,0,-0.719770519182854,0,-0.352667628992546,0,0,0,2.17291985574711,0,0,0,0,0,0,0,-0.248423990684926,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0,0,0,-0.00504281451654652,0,-0.209633597794292,0,0,0,0,0,0,0,0,0,0,0,0,-0.71990585302724,0,0,0,0,0,0,-0.349204040146316,-0.273036236216667,0,0,0,0,0,0,0,0,0,0,0,0,-0.112090273578522,0,-0.663665750596682,0,0,0,0,0,0,0,0,0,1.54365295338405,0,-0.182320435335791,0,-0.645106628803846,0,0,0,0,0,-0.520010087771752,0,0,0,0,0,-0.323119283104197,0,0,0,0,0
26,0,0,0,0,-0.156588556614007,0,-0.0378915627656618,0,0,0,0,0,0,0,0,0,-0.0286426968711288,0,0,0,0,0,0,0,-0.117473005854398,0,-0.0218068091945139,-0.0843012185343366,0,0,0,0,0,-0.17617330404029,0,0,0,0,-0.17103623291419,0,0,0,0,0,0,-0.00913119574252607,0,0,0,0,0,0,0,0,0,0,-0.105192863982061,0,-0.0253670499050145,0,1.97839093992297,-0.166589393987947,0,-0.12655922078515,0,0,0,0,0,0,-0.00707221281590519,0,0,0,0,0,-0.00957790036079331,0,0,0,0
26,-0.200599017640857,0,0,-0.921833211974038,-0.840319068548452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.882479889013696,0,0,0,-0.927290521229314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.382325942860543,0,0,0,1.2907507229191,0,0,0,0,-0.564461871237941,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,0,0,0,-0.285373347785991,0,0,0,0,0,0,0,0,0,0,-0.371028482691953,-0.0953147106043973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.304390436036095,0,0,0,-0.811844951815297,0,-0.248570277033652,0,0,0,0,0,0,-0.108411945469675,0,0,-0.276258433277604,0,0,0,0,0,0,0,-0.542142535916456,0,-0.847435700369966,0,1.10066383823758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.669895514658629,0
26,0,0,-0.0163278984146551,0,0,-0.389738757005968,0,-0.377729745754724,0,0,0,0,-0.125353058768888,0,0,0,-0.0101808909985578,0,0,0,0,0,0,0,-0.385614452715146,0,0,0,0,0,0,0,0,-0.161207374399812,0,-0.443503785631377,0,0,-0.300393190650759,0,0,0,0,0,0,-0.161390247542194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02114026595697,0,-0.206533711059134,0,0,0,0,0,0,0,0,0,0,0,0,-0.269594143063867,0,-0.0794838467209378
26,0,-0.243561583476407,0,0,0,0,-0.029511396641014,0,0,0,0,0,0,0,-0.320292330071638,-0.480523755507046,0,0,0,0,0,-0.152001264370693,0,-0.0121120862585382,0,-0.514812130509554,0,0,0,0,0,0,0,-0.157863401818082,0,0,-0.256916526449557,0,0,0,0,0,-0.18900100126089,0,-0.896740465046764,-0.200186813941385,0,0,0,-0.737185143643371,-0.313176270439864,0,0,0,0,0,0,-0.425683330906053,0,0,0,0,0,0,1.46697268367842,0,0,0,-0.705187783464591,0,0,0,0,0,0,0,0,0,-0.591199623982051,0,0
26,0,0,0,0,0,0,-0.113080579386092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00227841986893997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.283880886842648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134375185500983,0,-0.324869718303645,0,0,0,-0.217724239181876,-0.205371459965435,0,2.56281535129693,0,0,-0.00914364310240502,0,0,0,-0.198083776532073,-0.127426529018432,0,0,0,0,0,0,0
26,0,0,0,-0.000276393299017054,0,0,-9.24364330467617e-06,-7.44323521624744e-06,0,0,0,0,-0.000394496355325486,0,-0.000213758266297958,0,0,0,0,0,0,-0.00019360010209652,0,-0.000233894922624857,0,0,0,0,0,0,0,0,0,0,0,-3.38586610246072e-05,0,0,0,0,-0.000415510950428242,-3.68096051532223e-05,-0.000144421614217118,0,0,0,-0.000385908192056814,0,0,0,0,0,0,0,0,0,0,-0.000290604757398273,0,0,0,0,0,0,0,0,4.24302496322515,0,-0.000506000243273711,0,0,0,0,0,0,0,0,0,0,-0.000199957732252938,0
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0466309086483577,0,0,0,0,0,0,0,-0.038080968011243,0,0,-0.0400911831040566,0,0,0,0,-0.0865878060704934,0,0,0,-0.306445932767781,0,0,-0.0936165420599098,0,0,-0.0605477045813327,-0.105646758630442,-0.114134275305022,-0.0770782544199694,0,0,-0.152597459901078,0,0,0,0,0,-0.227389943288953,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.226987550772877,2.65024226771425,0,0,0,-0.348666066587258,0,0,0,0,0,0,0,0,0
26,0,0,-0.333071092082359,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.322130792632448,0,0,0,0,0,0,0,0,-0.155856850925125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0158119469256629,-0.338516398675837,0,0,0,0,0,0,0,-0.0893500524060124,0,-0.269685466706399,0,0,-0.280611053423583,0,0,-0.175905620904787,-0.262305536436723,0,0,0,0,0,0,1.99560115285208,0,0,0,0,0,0,-0.308575364189024,0,0,0,-0.119943805567264,0
26,-0.47746223324923,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.741434175925529,-0.52515768934761,0,-0.514069344266192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.482860515993786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.176118272848573,0,0,1.03156434957151,0,0,-0.344557276621747,0,-0.0589608654582133,0,-0.261524030654403,0,0,0,0
26,-0.268693577928948,0,0,0,0,-0.112276088470413,0,0,0,0,-0.0835267740088313,0,0,0,0,0,0,0,-0.0777793782921394,0,0,0,0,0,0,-0.0255474626953661,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0630927077057011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.359526298944921,0,0,0,0,-0.260375699659256,0,0,0,0,0,0,0,0,1.1106708868478,-0.0399125248059145,0,0,0,0,0,0,-0.192885843017163,0,0
26,0,-0.0898016968327058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.137804744115865,0,0,0,0,0,0,0,0,0,0,0,-0.602600874764878,0,0,0,-0.206698758563723,0,0,-0.864020237861147,0,0,0,0,-0.360127813537089,0,0,0,0,0,0,0,0,0,-0.162622637166247,0,0,0,0,-0.452488376744584,0,0,-0.822185466722757,0,0,0,0,-0.133597319401304,-0.407973050290187,0,1.09998659297726,0,0,-0.207923993166153,0,0,0,0,0,0
26,0,0,0,0,-0.774837980761455,0,0,0,0,0,0,0,0,-0.182734314467391,-0.280630436838541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0634168595918188,0,-0.808072911183883,-0.773507390658074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.306028391875617,0,0,0,0,0,-0.0347350178832077,-0.308096980344911,0,0,0,0,0,0,0,0,-0.656632014921217,0,0,0,0,0,1.12297028409276,0,0,0,0,0,0,0,0
26,0,0,0,0,0,-0.0433224909413833,0,-0.12296251920038,-0.100160084023712,0,0,0,0,-0.161360545838445,0,0,-0.0841775367314643,0,-0.155823719251656,0,0,0,0,0,0,0,-0.124097156868208,0,0,0,0,0,0,0,0,0,-0.084905783837669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0975200157990968,-0.0327816954841558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93572325358837,0,0,0,0,0,0,0
26,0,0,0,0,-0.352738076698261,0,0,0,0,0,0,0,0,0,0,-0.211422508481949,0,0,-0.00997278531921372,0,0,0,0,0,0,0,-0.0345275022916819,0,-0.0506891136893466,0,0,0,0,0,0,0,0,0,0,-0.0627920901728064,0,-0.27930017714535,0,0,0,0,0,-0.00998546995487044,0,0,0,0,-0.337061975535609,0,0,0,0,-0.0747497199014333,0,0,0,-0.336813508358114,0,0,0,0,0,0,-0.0459365838212384,0,-0.509318572123021,0,0,0,1.46657449916732,0,0,-0.0897537374560726,0,-0.365279523315563,0
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115063544815447,0,-0.0761528795762999,0,-0.00961361000292609,0,0,0,0,-0.0685641677833681,0,0,0,-0.0741567745273347,-0.0734974298327096,0,0,-0.0930530396841744,-0.0236646802880122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0239266003409424,0,0,0,0,-0.0239659630955341,0,-0.030340777855064,0,0,0,0,0,-0.0158867683690955,0,0,0,3.66126830210713,-0.0681945963687576,0,0,0,0
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.317278662709365,0,0,-0.341685368183548,-0.529985483175599,0,0,0,0,0,0,0,-0.21353684607178,0,0,0,0,0,0,0,0,0,0,-0.292394328326673,0,0,0,0,0,0,0,0,-0.108905392565994,0,0,0,0,-0.106668106231527,0,0,0,0,0,0,0,0,0,0,2.24334214511883,0,0,0,-0.0489418617938221
26,0,-0.0560219148256176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0883927015226536,0,0,0,0,-0.00490036068093433,0,0,0,0,-0.411346226478094,-0.19685129964036,-0.0601360742555908,0,0,0,0,0,-0.175149494001347,0,-0.316670459148342,-0.140208458446314,-0.396688506993385,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.260303363729888,0,0,-0.19353099415564,0,0,-0.24587266774762,0,-0.276299087330204,0,0,0,0,-0.0767813301723617,0,0,0,0,0,0,0,0,0,0,1.84117999143889,0,0,0
